start_station_name,member_casual,rides_total,avg_trip_duration,max_trip_duration,min_trip_duration
Public Rack - Lawndale Ave & 63rd St,member,2,11.0,18,4
Public Rack - Austin Blvd & North Ave,member,2,24.0,28,20
Public Rack - Claremont Ave & 71st St,casual,2,4.0,7,1
Public Rack - Champlain Ave & 134th St,casual,2,5.5,9,2
Public Rack - Mason Ave & Roosevelt Rd,casual,2,25.5,28,23
Public Rack - Oak Park Ave & Foster Ave,casual,2,14.0,16,12
Public Rack - Paul Revere Elementary School,casual,2,11.0,13,9
Public Rack - Cicero Ave & Le Moyne St - midblock,casual,2,10.0,15,5
Public Rack - Pulaski Rd & Roosevelt Rd,casual,2,5.5,6,5
Public Rack - Avenue J & 106th St,casual,2,14.0,20,8
Racine Ave & 57th St,member,2,12.0,13,11
Public Rack - Loomis Blvd & 83rd St,casual,2,17.5,18,17
Public Rack - Kedzie Ave & 64th St - SE,member,2,41.5,67,16
Public Rack - Archer Park,casual,2,20.0,25,15
Public Rack - Pulaski & 52nd,member,2,7.0,12,2
Public Rack - Throop St & 109th Pl,casual,2,9.0,10,8
Public Rack - Western Ave & 111th St - SE,casual,2,6.0,9,3
Public Rack - Normal Blvd & 61st Pl,member,2,5.0,7,3
Public Rack - Roscoe St & Osceola Ave,casual,2,36.0,69,3
Public Rack - Ewing Ave & 95th St,member,2,11.5,19,4
Public Rack - Kedzie Ave & 54th Pl,member,2,24.0,34,14
Public Rack - Rockwell Ave & 71st St,member,2,60.0,83,37
Public Rack - Irving Park Rd & Melvina Ave,member,2,17.5,22,13
Public Rack - Normandy Ave & Raven St,member,2,42.5,45,40
Public Rack - California & 71st,member,2,17.5,18,17
Public Rack - Troy & 71st,member,2,25.5,26,25
Damen Ave & 81st St,casual,2,25.0,33,17
Damen Ave & 87th St,casual,2,22.0,28,16
Public Rack - Pulaski Rd & 41st,casual,2,8.5,14,3
Public Rack - Pulaski Rd & 41st,member,2,13.0,22,4
Public Rack - Central & Prescott,member,2,20.5,33,8
Public Rack - 10557 S Western Ave,casual,2,7.5,12,3
Public Rack - Homan Ave & 26th St,member,2,10.5,17,4
Public Rack - Tuley (Murray) Park,casual,2,12.0,21,3
Public Rack - Ashland Ave & 74th St,casual,2,14.5,23,6
Public Rack - Emerald Ave & 45th St,member,2,13.0,18,8
Public Rack - Ewing Ave & 96th St S,casual,2,27.5,28,27
Public Rack - Marquette Rd & 67th St,member,2,9.0,15,3
Public Rack - Stony Is Ave & 73rd St,member,2,4.0,5,3
Public Rack - Stony Island & 87th St,casual,2,23.5,45,2
Public Rack - Menard Ave & Madison St,casual,2,9.0,11,7
Public Rack - Bryn Mawr Ave & Milwaukee Ave,member,2,2.5,4,1
410,casual,2,12.5,13,12
Mozart St & 79th St,casual,2,18.5,31,6
Cicero Ave & Roscoe Ave,casual,2,7.0,8,6
Public Rack - Ada St & 119th St,casual,2,34.5,63,6
Public Rack - Perry Ave & 108th Pl,member,2,23.5,46,1
Public Rack - Ewing Ave & 96th St N,member,2,9.5,14,5
Public Rack - Prairie Ave & 78th St,casual,2,8.0,11,5
Public Rack - Pratt Ave & Odell Ave,member,2,14.0,16,12
Public Rack - Vincennes Ave & 77th St,casual,2,2.5,4,1
Public Rack - Eli Whitney Public School,member,2,5.5,7,4
Public Rack - Kildare Ave & Division Ave,casual,2,44.5,80,9
Public Rack - Northwest Hwy & Highland Ave,casual,2,9.0,17,1
Public Rack - Penn Elementary School / KIPP Ascend Middle School,casual,2,24.0,25,23
Public Rack - Springfield & 79th,member,2,23.5,32,15
Public Rack - Avenue M & 132nd St,casual,2,21.5,38,5
Public Rack - 63rd & Western Ave S,casual,2,8.5,16,1
Public Rack - Cornell Ave & 87th Pl,casual,2,35.5,57,14
Public Rack - Walden Pkwy & 99th St,member,2,27.5,46,9
Public Rack - Nordica Ave & Addison St,member,2,6.5,7,6
Public Rack - Northwest Hwy & Raven St,member,2,12.5,17,8
Public Rack - Cottage Grove Ave & 98th St,member,2,9.5,10,9
Public Rack - William J Onahan Public School,member,2,15.0,22,8
Public Rack - King Dr & Oakwood Blvd,member,2,3.5,6,1
Public Rack - Chase Ave & Touhy Ave - NW,casual,2,5.0,6,4
Public Rack - Leoti Ave & Central Ave (south),member,2,14.5,15,14
Public Rack - Western Ave & 107th Pl,casual,2,8.5,10,7
Public Rack - Horner & 85th,casual,2,14.0,14,14
Public Rack - Michigan Ave & 113th St,member,2,3.0,4,2
Public Rack - Vincennes Ave & 95th St,member,2,6.5,8,5
Public Rack - Halsted St & 95th St - SW,casual,2,8.5,13,4
Public Rack - Yates Ave & 100th St,casual,2,26.5,36,17
Public Rack - Houston Ave & 91st St,member,2,18.5,29,8
Public Rack - Springfield Ave & 63rd St,casual,2,24.0,41,7
Public Rack - Komensky Ave & 59th St,casual,2,3.0,3,3
Public Rack - Princeton Ave & 43rd St,member,2,21.0,21,21
Public Rack - Newland Ave & Diversey Ave,member,2,31.0,52,10
Public Rack - Avers Ave & Archer Ave,member,2,15.0,19,11
Public Rack - Colfax Ave & 83rd St,casual,2,36.5,53,20
Public Rack - Kingston Ave & 75th St,casual,2,11.5,20,3
Public Rack - Peterson Ave & Drake Ave,casual,2,20.5,25,16
Public Rack - Kedzie Ave & Walnut St,member,2,82.5,137,28
Public Rack - Devon Ave & Minnehaha Ave (east),member,2,41.0,43,39
Public Rack - Devon Ave & Central Ave,member,2,11.0,19,3
Public Rack - Neola & Northwest Hwy,casual,2,16.0,23,9
Public Rack - Pulaski Rd & 65th St,member,2,11.5,13,10
Public Rack - Neenah & Archer,member,2,24.0,44,4
Public Rack - Sacramento Blvd & Washington Blvd,member,2,7.5,11,4
Public Rack - Ewing Ave & 105th St,member,2,27.0,48,6
Public Rack - Homan & 79th,member,2,12.0,17,7
Public Rack - Mackinaw Ave & 108th St,casual,2,17.5,27,8
Public Rack - Jeffery Blvd & 83rd St,member,2,9.0,14,4
Scottsdale Park,casual,2,16.0,17,15
Kedzie Ave & 104th St,member,2,4.5,7,2
Public Rack - Damen & 87th,member,2,21.5,27,16
Public Rack - Percy Julian HS,casual,2,9.0,14,4
Public Rack - Piotrowski Park,member,2,16.5,24,9
Public Rack - Troy & 111th St,member,2,6.0,9,3
Public Rack - 63rd & Western Ave N,member,2,21.0,37,5
Public Rack - 63rd St and Nagle Ave,member,2,11.5,13,10
Public Rack - Ashland Ave & 73rd St,casual,2,11.0,15,7
Public Rack - Longwood Dr & 95th St,casual,2,10.0,16,4
Public Rack - Western Ave & 92nd Pl,member,2,14.0,26,2
Public Rack - Kenneth Ave & 63rd St E,member,2,7.5,12,3
Public Rack - Vincennes Ave & 95th Pl,member,2,3.5,6,1
Public Rack - Kedvale Ave & Addison St,member,2,11.5,18,5
Public Rack - Sawyer Ave & Bryn Mawr Ave - SE,member,2,15.5,23,8
Public Rack - Devon Ave & Minnehaha Ave (east),casual,2,39.0,40,38
Public Rack - Neenah & Dakin,member,2,10.0,18,2
Public Rack - 85th Pl & Pulaski Rd,casual,2,17.5,28,7
Public Rack - Ashland Ave & 46th St,member,2,9.5,10,9
Public Rack - Langley Ave & 105th Pl,casual,2,15.0,25,5
Public Rack - Washtenaw Ave & 63rd St,casual,2,25.0,39,11
Public Rack - Torrence Ave  & 106th St,casual,2,29.5,50,9
Public Rack - Michele Clark Magnet High School,casual,2,16.0,22,10
Public Rack - Cicero & Rosemont,member,2,22.0,31,13
Public Rack - Western Blvd & 53rd St,member,2,8.5,10,7
Public Rack - Michigan Ave & 119th St,casual,2,7.5,11,4
Public Rack - Leland Ave & Melvina Ave,member,2,9.0,17,1
Public Rack - Wentworth Ave & 103rd St,casual,2,30.5,53,8
Public Rack - Peterson Ave & Bernard Ave,casual,2,5.0,7,3
Public Rack - Harding Ave & 47th St,member,2,3.0,5,1
Public Rack - Canty Elementary School,casual,2,15.5,20,11
Augusta Blvd & Laramie Ave,member,2,24.0,31,17
Public Rack - Martin Luther King Dr & 69th St,member,2,12.5,17,8
Public Rack - Cicero & 64th,member,2,14.5,25,4
Public Rack - St Louis & 83rd,casual,2,7.5,11,4
Public Rack - Parkside & Elston,member,2,18.5,32,5
Public Rack - Parnell Ave & 98th St,casual,2,14.5,18,11
Public Rack - Central Park Ave & Ogden Ave,casual,2,4.0,5,3
Public Rack - Vincennes Ave & 99th St,member,2,32.0,56,8
Public Rack - Brandon Ave & 91st St,casual,2,18.5,29,8
Public Rack - Mulligan Ave & 56th St,member,2,3.5,5,2
Public Rack - Avenue J & 102nd St,casual,2,19.0,27,11
Public Rack - Princeton Ave & 43rd St,casual,2,4.0,5,3
Public Rack - Linder & Elston,member,2,8.0,10,6
Public Rack - Maplewood Ave & 63rd St,member,2,6.5,7,6
Public Rack - Mackinaw Ave & 106th St,member,2,16.0,19,13
Public Rack - Cottage Grove & 85th St,casual,2,11.0,15,7
Public Rack - Laflin St & 79th St,casual,2,50.5,61,40
Woodlawn & 103rd,member,1,9.0,9,9
Public Rack - Ada St & 119th St,member,1,12.0,12,12
Public Rack - Ewing Ave & 101st St,member,1,3.0,3,3
Public Rack - 63rd St and Natoma Ave,casual,1,16.0,16,16
Public Rack - Houston Ave & 130th St,member,1,14.0,14,14
Public Rack - Ozark Ave & Addison St,member,1,12.0,12,12
Public Rack - Marquette Ave & 79th St,casual,1,28.0,28,28
Public Rack - Princeton Ave & 99th Pl,casual,1,7.0,7,7
Public Rack - Vincennes Ave & 87th St,member,1,32.0,32,32
Public Rack - Baltimore Ave & 134th St,member,1,22.0,22,22
Public Rack - Cottage Grove Ave & 91st St,member,1,6.0,6,6
Public Rack - Central Park Ave & Fillmore St,casual,1,28.0,28,28
Public Rack - Sacramento Blvd & Division St,casual,1,12.0,12,12
Public Rack - Karlov Ave & 26th St,member,1,22.0,22,22
Public Rack - Vincennes Ave & 95th Pl,casual,1,6.0,6,6
Public Rack - Cottage Grove & 84th St,casual,1,3.0,3,3
Public Rack - Western Ave & 105th St,member,1,4.0,4,4
Public Rack - Lafayette Ave & 87th St - NW,casual,1,10.0,10,10
Public Rack - Oakley & 79th Pl,casual,1,8.0,8,8
Public Rack - Cottage Grove Ave & 75th St,member,1,47.0,47,47
Public Rack - Kostner Ave & 16th St,member,1,45.0,45,45
Public Rack - Leclaire Ave & Division St,casual,1,44.0,44,44
Public Rack - Hoyne Ave & 51st St,member,1,10.0,10,10
Public Rack - Central Park Ave & Fulton Blvd,member,1,35.0,35,35
Public Rack - St Louis Ave & Flournoy St,casual,1,119.0,119,119
Eberhart Ave & 131st St,member,1,34.0,34,34
Public Rack - Pulaski Rd & 83rd St,member,1,124.0,124,124
Public Rack - Kedzie & 73rd,member,1,9.0,9,9
Public Rack - Horner & 85th,member,1,2.0,2,2
Kildare Ave & 85th St,casual,1,14.0,14,14
Public Rack - Hamilton Park,member,1,2.0,2,2
Public Rack - Zapata Academy,casual,1,19.0,19,19
Public Rack - Avenue J & 102nd St,member,1,58.0,58,58
Public Rack - James Madison School,member,1,20.0,20,20
Public Rack - Racine Ave & 83rd St,member,1,4.0,4,4
Public Rack - Rhodes Ave & 79th St,member,1,12.0,12,12
Public Rack - Houston Ave & 91st St,casual,1,8.0,8,8
Public Rack - Kostner Ave & Lake St,member,1,25.0,25,25
Public Rack - Longwood Dr & 111th St,casual,1,12.0,12,12
Public Rack - Oglesby Ave & 105th St,casual,1,12.0,12,12
Public Rack - Michigan Ave & 110th St,member,1,4.0,4,4
Public Rack - Baltimore Ave & 134th St,casual,1,2.0,2,2
Public Rack - Pulaski Rd & Flournoy St,casual,1,24.0,24,24
Public Rack - 83rd St (Avalon Park) Metra,casual,1,27.0,27,27
Keeler Ave & Carmen Ave,member,1,10.0,10,10
Public Rack - Pulaski & 84th,member,1,75.0,75,75
Public Rack - Avenue J & 112th St,casual,1,15.0,15,15
Public Rack - Harlem & Summerdale,casual,1,13.0,13,13
Public Rack - Honore St & 87th St,member,1,1.0,1,1
Public Rack - Ewing Ave & 102nd St,member,1,4.0,4,4
Public Rack - Grand Ave & North Ave,member,1,26.0,26,26
Public Rack - Cottage Grove Ave & 98th St,casual,1,96.0,96,96
Public Rack - Northwest Hwy & Overhill Ave,casual,1,4.0,4,4
Woodlawn & 103rd - Olive Harvey Vaccination Site,member,1,12.0,12,12
Public Rack - Komensky Ave & 26th St,member,1,9.0,9,9
Public Rack - Mackinaw Ave & 108th St,member,1,45.0,45,45
Public Rack - Octavia Ave & Touhy Ave,casual,1,48.0,48,48
Public Rack - Torrence Ave & 103rd St,casual,1,10.0,10,10
Public Rack - Leclaire Ave & Division St,member,1,2.0,2,2
Public Rack - Independence Blvd & Roosevelt,member,1,15.0,15,15
Public Rack - Michigan Ave & 110th St,casual,1,4.0,4,4
Public Rack - Mt Greenwood Library - South,member,1,19.0,19,19
Public Rack - Western Ave & 111th St - NW,member,1,13.0,13,13
Public Rack - Ewing Ave & 107th St,member,1,22.0,22,22
Public Rack - Newcastle & Archer,member,1,1.0,1,1
Public Rack - Ewing Ave & 102nd St,casual,1,4.0,4,4
Public Rack - Damen Ave & 84th St,casual,1,58.0,58,58
Public Rack - 10557 S Western Ave,member,1,3.0,3,3
Public Rack - Kildare Ave & Division St,member,1,59.0,59,59
Public Rack - Hiawatha Park,member,1,9.0,9,9
Public Rack - Ellis Ave & Doty Ave,casual,1,161.0,161,161
Public Rack - Baltimore Ave & 132nd St,member,1,12.0,12,12
Public Rack - Ewing Ave & 105th St,casual,1,7.0,7,7
Public Rack - Mackinaw Ave & 106th St,casual,1,3.0,3,3
Public Rack - Longwood Dr & 95th St,member,1,7.0,7,7
Public Rack - May St & 63rd St,casual,1,6.0,6,6
Public Rack - Keeler Ave & 55th St,casual,1,3.0,3,3
Public Rack - Yates Blvd & Exchange Ave,member,1,16.0,16,16
Public Rack - Kingston Ave & 75th St,member,1,7.0,7,7
Public Rack - Ave N & 106th St,member,1,38.0,38,38
Damen Ave & 87th St,member,1,5.0,5,5
Public Rack - Higgins Ave & Neva Ave,member,1,6.0,6,6
Public Rack - Nina Ave & Avondale Ave,casual,1,3.0,3,3
Public Rack - Neola & Northwest Hwy,member,1,5.0,5,5
Public Rack - Hale Ave & 111th St,member,1,3.0,3,3
Public Rack - Morgan St & 87th St,casual,1,6.0,6,6
Public Rack - Kedzie Ave & Walnut St,casual,1,6.0,6,6
Public Rack - Springfield Ave & 63rd St,member,1,10.0,10,10
Public Rack - Lake Park Ave & 44th St,casual,1,57.0,57,57
Public Rack - Ellis Ave & 132nd Pl,casual,1,153.0,153,153
Public Rack - Peoria St & 60th St,member,1,37.0,37,37
Public Rack - Kolin Ave & Archer Ave,member,1,17.0,17,17
Public Rack - Elizabeth St & 115th St,casual,1,4.0,4,4
Public Rack - Menard Ave & Leland Ave,member,1,15.0,15,15
Public Rack - Christiana Ave & 55th St,casual,1,6.0,6,6
Public Rack - Honore St & 87th St - SE,casual,1,13.0,13,13
Public Rack - Pullman - Planet Fitness,member,1,11.0,11,11
Public Rack - Oak Park Ave & Foster Ave,member,1,7.0,7,7
Public Rack - Independence Blvd & Roosevelt,casual,1,2.0,2,2
Public Rack - Robert Fulton Elementary School,member,1,14.0,14,14
Public Rack - The Montessori School of Englewood,casual,1,25.0,25,25
Public Rack - Troy & 111th St,casual,1,7.0,7,7
Public Rack - Springfield & 71st,member,1,13.0,13,13
Public Rack - Avenue M & 132nd St,member,1,39.0,39,39
Public Rack - Halsted St & 63rd St,casual,1,15.0,15,15
Public Rack - Talman Ave & 51st St,member,1,9.0,9,9
Public Rack - Halsted St & 113th St,member,1,13.0,13,13
Public Rack - Oglesby Ave & 95th St,casual,1,24.0,24,24
Public Rack - Western Ave & 98th St,member,1,5.0,5,5
Public Rack - King Dr & Oakwood Blvd,casual,1,21.0,21,21
Public Rack - Wentworth Ave & 79th St,casual,1,13.0,13,13
Torrence Ave & 126th Pl,member,1,12.0,12,12
Kostner Ave & Belmont Ave,member,1,23.0,23,23
Public Rack - Parkside & 63rd,member,1,27.0,27,27
Public Rack - Damen Ave & 84th St,member,1,2.0,2,2
Public Rack - Wallace St & 112 St,casual,1,9.0,9,9
Public Rack - Paxton Ave & 79th St,casual,1,4.0,4,4
Public Rack - Yates Ave & 100th St,member,1,16.0,16,16
Public Rack - Vincennes Ave & 99th St,casual,1,10.0,10,10
Public Rack - Lafayette Ave & 87th St SW,casual,1,10.0,10,10
Public Rack - Cottage Grove Ave & 111th St,member,1,4.0,4,4
Public Rack - Michele Clark Magnet High School,member,1,4.0,4,4
Public Rack - Halsted St & 64th St,member,1,2.0,2,2
Public Rack - Halsted St & 80th St,casual,1,8.0,8,8
Public Rack - Calumet Ave & 133rd St,casual,1,25.0,25,25
Public Rack - Harriet E Sayre Public School,member,1,3.0,3,3
Public Rack - Kedzie & 71st,member,1,15.0,15,15
Public Rack - Ashland Ave & 46th St,casual,1,3.0,3,3
Public Rack - 53rd St & Indiana Ave,member,1,7.0,7,7
Public Rack - Lowe Ave & 94th St,casual,1,47.0,47,47
Public Rack - Racine Ave & 76th,casual,1,7.0,7,7
Public Rack - Union Ave & 111th St,member,1,17.0,17,17
Public Rack - Normal Blvd & 61st Pl,casual,1,36.0,36,36
Wentworth Ave & 104th St,member,1,8.0,8,8
Springfield Ave & 80th St,casual,1,6.0,6,6
Public Rack - Minuteman Park,member,1,36.0,36,36
Public Rack - Wentworth Park,member,1,14.0,14,14
Public Rack - Columbus & 79th,member,1,1.0,1,1
Public Rack - Avenue J & 106th St,member,1,32.0,32,32
Public Rack - Laflin St & 79th St,member,1,25.0,25,25
Public Rack - Peoria St & 60th St,casual,1,72.0,72,72
Public Rack - Yale Ave & 119th St,casual,1,5.0,5,5
Public Rack - Ewing Ave & 101st St,casual,1,12.0,12,12
Public Rack - Ewing Ave & 106th St,member,1,4.0,4,4
Public Rack - 83rd Pl & Kedzie Ave N,member,1,22.0,22,22
Public Rack - Eberhart Ave & 61st St,member,1,48.0,48,48
Public Rack - Ottowa Ave & Touhy Ave,member,1,76.0,76,76
Public Rack - Lake Park Ave & 44th St,member,1,47.0,47,47
Public Rack - Linder Ave & Belmont Ave,member,1,9.0,9,9
Public Rack - Mason Ave & Milwaukee Ave,member,1,19.0,19,19
Public Rack - Oleander Ave & Addison St,casual,1,20.0,20,20
Public Rack - Austin Ave & Wellington Ave,member,1,15.0,15,15
Public Rack - Central Ave & Congress Pkwy,casual,1,139.0,139,139
Public Rack - Holbrook St & Milwaukee Ave,member,1,4.0,4,4
Wood St & 84th St,member,1,8.0,8,8
Lavergne Ave & 46th St,member,1,4.0,4,4
Public Rack - Oglesby Ave & 95th St,member,1,75.0,75,75
Public Rack - Michigan Ave & 67th St,casual,1,33.0,33,33
Public Rack - Paul Revere Elementary School,member,1,51.0,51,51
Public Rack - Newcastle Ave & Wellington Ave,casual,1,13.0,13,13
Public Rack - Panama Ave & Forest Preserve Ave,member,1,78.0,78,78
Public Rack - Pulaski Rd & Roosevelt Rd,member,1,7.0,7,7
Public Rack - Western Ave & 79th St,member,1,10.0,10,10
Public Rack - Jeffery Blvd & 83rd St,casual,1,17.0,17,17
Public Rack - May St & 78th St,member,1,4.0,4,4
Public Rack - Racine Ave & 76th,member,1,2.0,2,2
Public Rack - Michigan Ave & 67th St,member,1,8.0,8,8
Public Rack - Oketo & Northwest Hwy,member,1,31.0,31,31
Public Rack - Houston Ave & 130th St,casual,1,5.0,5,5
Public Rack - Spaulding Ave & 71st St,casual,1,54.0,54,54
Public Rack - Wilbur Wright College North,member,1,23.0,23,23
Public Rack - Throop St & 48t ST,casual,1,16.0,16,16
Public Rack - Legler Regional Library,casual,1,12.0,12,12
Public Rack - Eggleston Ave & 115th St,member,1,39.0,39,39
Public Rack - Morgan St & 95th St,casual,1,12.0,12,12
Public Rack - Loomis Blvd & 83rd St,member,1,2.0,2,2
Public Rack - Meade Ave & Archer Ave,member,1,6.0,6,6
Public Rack - Devon Ave & Kinzua Ave,casual,1,33.0,33,33
Public Rack - Mulligan & Northwest Hwy,casual,1,11.0,11,11
Public Rack - Al Raby School,member,1,6.0,6,6
Public Rack - Ashburn Metra ,casual,1,5.0,5,5
Public Rack - Pulaski & 84th,casual,1,7.0,7,7
Public Rack - May St & 78th St,casual,1,82.0,82,82
Public Rack - 63rd & Western Ave N,casual,1,3.0,3,3
Public Rack - Pulaski Rd & 85th St,member,1,149.0,149,149
Public Rack - Pulaski Rd & 85th St,casual,1,7.0,7,7
Public Rack - Calumet Ave & 71st St,member,1,3.0,3,3
Public Rack - Kostner Ave & North Ave,casual,1,19.0,19,19
Public Rack - Eggleston Ave & 115th St,casual,1,1.0,1,1
Public Rack - Wrightwood Metra Station,casual,1,9.0,9,9
Public Rack - Yates Blvd & Exchange Ave,casual,1,1.0,1,1
Public Rack - Lowe Park,member,1,12.0,12,12
Public Rack - Halsted St & 80th St,member,1,16.0,16,16
Public Rack - Pulaski & 74th,member,1,37.0,37,37
Bradley Park,member,1,10.0,10,10
Public Rack - Cornell Ave & 87th Pl,member,1,150.0,150,150
Public Rack - Ewing Ave & 95th St,casual,1,14.0,14,14
Public Rack - Neenah & Dakin,casual,1,11.0,11,11
Public Rack - Mulligan & Northwest Hwy,member,1,6.0,6,6
Public Rack - Wilbur Wright College North,casual,1,13.0,13,13
Public Rack - Walden Pkwy & 99th St,casual,1,7.0,7,7
Public Rack - Cottage Grove Ave & 92nd St,member,1,50.0,50,50
Public Rack - Cicero Ave & Le Moyne St - midblock,member,1,13.0,13,13
Public Rack - Lamon Ave & Erie St,member,1,1.0,1,1
Public Rack - Wabash Ave & 87th St,member,1,13.0,13,13
Avenue L & 114th St,member,1,30.0,30,30
Public Rack - Western Blvd & 53rd St,casual,1,4.0,4,4
Public Rack - Hamilton Park,casual,1,12.0,12,12
Public Rack - Calumet Ave & 103rd St,casual,1,7.0,7,7
Public Rack - Central Ave & Adams St,member,1,8.0,8,8
Public Rack - Western Ave & 107th St,member,1,4.0,4,4
Public Rack - 10101 S Stony Island Ave,casual,1,18.0,18,18
Public Rack - Ashland Ave & 45th St  S,casual,1,13.0,13,13
Public Rack - Christiana Ave & 111th St,casual,1,7.0,7,7
Public Rack - Archer Park,member,1,4.0,4,4
Public Rack - May St & 63rd St,member,1,3.0,3,3
